"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-08","7.61",",,W",,,,,,,"0.00","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","62","H,,S","72",",,W","47",",,W",,,,,"  330",",,W","  330",",,W",,,,,"16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-09","6.26",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","58","H,,S","76",",,W","33",",,W",,,,,"  200",",,W","  210",",,W",,,,,"17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-10","9.84",",,W",,,,,,,"0.15",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","59","H,,S","71",",,W","40",",,W",,,,,"  350",",,W","  320",",,W",,,,,"21.9",",,W","29.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-11","4.92",",,W",,,,,,,"0.00","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","45","H,,S","53",",,W","34",",,W",,,,,"   20",",,W","   30",",,W",,,,,"16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-12","5.59",",,W",,,,,,,"0.21",",,W,2400",,,"1.1",",,W,2400","0.0","T,,W,2400","40","H,,S","48",",,W","31",",,W",,,,,"   60",",,W","   80",",,W",,,,,"17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-13","8.95",",,W",,,,,,,"0.32",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","37","H,,S","46",",,W","25",",,W",,,,,"   50",",,W","   70",",,W",,,,,"16.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-14","11.41",",,W",,,,,,,"0.16",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","42","H,,S","55",",,W","30",",,W",,,,,"  330",",,W","  320",",,W",,,,,"23.0",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-15","11.86",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","33","H,,S","41",",,W","24",",,W",,,,,"  300",",,W","  300",",,W",,,,,"23.0",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-16","6.49",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","35","H,,S","51",",,W","20",",,W",,,,,"  290",",,W","  270",",,W",,,,,"15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-17","6.49",",,W",,,,,,,"0.00","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","43","H,,S","61",",,W","22",",,W",,,,,"  190",",,W","  200",",,W",,,,,"21.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-18","8.72",",,W",,,,,,,"0.26",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","57","H,,S","71",",,W","47",",,W",,,,,"  350",",,W","  350",",,W",,,,,"19.9",",,W","28.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-19","9.17",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","52","H,,S","60",",,W","39",",,W",,,,,"   10",",,W","   20",",,W",,,,,"23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-20","5.14",",,W",,,,,,,"0.00","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","50","H,,S","68",",,W","30",",,W",,,,,"  220",",,W","  200",",,W",,,,,"13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-21","4.92",",,W",,,,,,,"0.06",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","66","H,,S","86",",,W","49",",,W",,,,,"   10",",,W","  320",",,W",,,,,"17.0",",,W","21.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-22","9.40",",,W",,,,,,,"0.03",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","61","H,,S","64",",,W","41",",,W",,,,,"  360",",,W","   10",",,W",,,,,"19.9",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-23","7.16",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","49","H,,S","59",",,W","34",",,W",,,,,"  150",",,W","   80",",,W",,,,,"13.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-24","6.71",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","54","H,,S","72",",,W","39",",,W",,,,,"  190",",,W","  200",",,W",,,,,"19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-25","8.05",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","63","H,,S","75",",,W","51",",,W",,,,,"  160",",,W","  220",",,W",,,,,"17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-26","9.40",",,W",,,,,,,"0.24",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","63","H,,S","71",",,W","54",",,W",,,,,"  190",",,W","  210",",,W",,,,,"18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-27","8.05",",,W",,,,,,,"0.00","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","67","H,,S","79",",,W","59",",,W",,,,,"  200",",,W","  160",",,W",,,,,"17.0",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-28","8.72",",,W",,,,,,,"0.35",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","69","H,,S","81",",,W","59",",,W",,,,,"  270",",,W","  270",",,W",,,,,"18.1",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-29","6.71",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","67","H,,S","79",",,W","50",",,W",,,,,"  120",",,W","   40",",,W",,,,,"16.1",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-30","12.30",",,W",,,,,,,"0.08",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","64","H,,S","70",",,W","59",",,W",,,,,"  160",",,W","  150",",,W",,,,,"21.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-03-31","13.65",",,W",,,,,,,"0.11",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","67","H,,S","78",",,W","57",",,W",,,,,"  230",",,W","  220",",,W",,,,,"28.0",",,W","38.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-01","8.50",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","63","H,,S","76",",,W","50",",,W",,,,,"  290",",,W","  290",",,W",,,,,"16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-02","7.83",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","60","H,,S","73",",,W","49",",,W",,,,,"   60",",,W","   60",",,W",,,,,"15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-03","10.96",",,W",,,,,,,"0.65",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","63","H,,S","71",",,W","58",",,W",,,,,"  150",",,W","  170",",,W",,,,,"25.1",",,W","31.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-04","10.51",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","67","H,,S","81",",,W","60",",,W",,,,,"  220",",,W","  210",",,W",,,,,"19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-05","7.16",",,W",,,,,,,"1.03",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","63","H,,S","67",",,W","54",",,W",,,,,"  140",",,W","  310",",,W",,,,,"19.9",",,W","23.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-06","16.55",",,W",,,,,,,"0.17",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","60","H,,S","64",",,W","48",",,W",,,,,"  250",",,W","  220",",,W",,,,,"29.1",",,W","40.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-07","11.63",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","53","H,,S","61",",,W","42",",,W",,,,,"  310",",,W","  310",",,W",,,,,"23.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-08","2.46",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","52","H,,S","69",",,W","34",",,W",,,,,"  290",",,W","  290",",,W",,,,,"10.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-09","5.14",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","58","H,,S","75",",,W","34",",,W",,,,,"  200",",,W","  180",",,W",,,,,"14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-10","8.05",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","62","H,,S","76",",,W","47",",,W",,,,,"  180",",,W","  190",",,W",,,,,"16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-11","8.72",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","66","H,,S","79",",,W","53",",,W",,,,,"  190",",,W","  180",",,W",,,,,"16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-12","3.13",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","68","H,,S","81",",,W","56",",,W",,,,,"  180",",,W","  180",",,W",,,,,"14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-13","6.04",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","68","H,,S","83",",,W","51",",,W",,,,,"   20",",,W","   20",",,W",,,,,"14.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-14","6.93",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","71","H,,S","83",",,W","60",",,W",,,,,"  170",",,W","  190",",,W",,,,,"13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-15","8.72",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","71","H,,S","82",",,W","59",",,W",,,,,"  190",",,W","  180",",,W",,,,,"18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-16","9.62",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","70","H,,S","81",",,W","58",",,W",,,,,"  220",",,W","  230",",,W",,,,,"19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-17","6.26",",,W",,,,,,,"0.00","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","70","H,,S","85",",,W","60",",,W",,,,,"  310",",,W","  250",",,W",,,,,"17.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-18","9.62",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","68","H,,S","71",",,W","63",",,W",,,,,"   70",",,W","  110",",,W",,,,,"16.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-19","4.92",",,W",,,,,,,"0.32",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","61","H,,S","65",",,W","55",",,W",,,,,"   50",",,W","   50",",,W",,,,,"12.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-20","4.70",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","66","H,,S","82",",,W","57",",,W",,,,,"  200",",,W","  210",",,W",,,,,"15.0",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-21","6.71",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","73","H,,S","87",",,W","62",",,W",,,,,"  200",",,W","  200",",,W",,,,,"16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-22","9.84",",,W",,,,,,,"0.01",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","74","H,,S","85",",,W","61",",,W",,,,,"   20",",,W","   10",",,W",,,,,"23.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-23","11.63",",,W",,,,,,,"2.12",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","59","H,,S","61",",,W","51",",,W",,,,,"   30",",,W","   40",",,W",,,,,"18.1",",,W","25.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-24","11.41",",,W",,,,,,,"1.22",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","53","H,,S","56",",,W","51",",,W",,,,,"   50",",,W","   40",",,W",,,,,"25.9",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-25","6.93",",,W",,,,,,,"0.02",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","58","H,,S","71",",,W","54",",,W",,,,,"  350",",,W","  360",",,W",,,,,"14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-26","5.59",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","68","H,,S","81",",,W","54",",,W",,,,,"  220",",,W","  190",",,W",,,,,"14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-27","9.17",",,W",,,,,,,"0.00","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","69","H,,S","75",",,W","59",",,W",,,,,"  200",",,W","  180",",,W",,,,,"18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-28","6.71",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","75","H,,S","85",",,W","68",",,W",,,,,"  220",",,W","  200",",,W",,,,,"17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-29","8.50",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","77","H,,S","86",",,W","70",",,W",,,,,"  170",",,W","  200",",,W",,,,,"15.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-04-30","11.63",",,W",,,,,,,"0.00","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","76","H,,S","86",",,W","69",",,W",,,,,"  150",",,W","  180",",,W",,,,,"19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-05-01","15.43",",,W",,,,,,,"0.29",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","73","H,,S","79",",,W","64",",,W",,,,,"  220",",,W","  220",",,W",,,,,"31.1",",,W","45.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-05-02","8.05",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","67","H,,S","76",",,W","53",",,W",,,,,"  230",",,W","  220",",,W",,,,,"17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-05-03","5.14",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","67","H,,S","81",",,W","49",",,W",,,,,"  130",",,W","  140",",,W",,,,,"13.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-05-04","13.42",",,W",,,,,,,"0.92",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","70","H,,S","78",",,W","61",",,W",,,,,"  140",",,W","  140",",,W",,,,,"25.1",",,W","31.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-05-05","12.53",",,W",,,,,,,"0.14",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","64","H,,S","69",",,W","54",",,W",,,,,"  170",",,W","  240",",,W",,,,,"21.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-05-06","8.95",",,W",,,,,,,"0.04",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","56","H,,S","67",",,W","46",",,W",,,,,"  270",",,W","  320",",,W",,,,,"19.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-05-07","6.49",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","55","H,,S","71",",,W","41",",,W",,,,,"  240",",,W","  220",",,W",,,,,"17.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-05-08","5.37",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","62","H,,S","77",",,W","44",",,W",,,,,"  310",",,W","  310",",,W",,,,,"17.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-05-09","6.04",",,W",,,,,,,"0.00","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","66","H,,S","81",",,W","52",",,W",,,,,"  200",",,W","  200",",,W",,,,,"14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-05-10","4.92",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","72","H,,S","87",",,W","53",",,W",,,,,"  250",",,W","  230",",,W",,,,,"14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-05-11","4.47",",,W",,,,,,,"0.00","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","74","H,,S","84",",,W","60",",,W",,,,,"  240",",,W","  230",",,W",,,,,"13.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-05-12","7.38",",,W",,,,,,,"0.23",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","66","H,,S","69",",,W","57",",,W",,,,,"   60",",,W","   80",",,W",,,,,"14.1",",,W","25.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-05-13","4.03",",,W",,,,,,,"0.00","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","61","H,,S","74",",,W","55",",,W",,,,,"   50",",,W","   40",",,W",,,,,"12.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-05-14","5.59",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","68","H,,S","82",",,W","48",",,W",,,,,"  230",",,W","  220",",,W",,,,,"14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-05-15","4.25",",,W",,,,,,,"0.00",",,W,2400","    0",",,W","0.0",",,W,2400","0.0",",,W,2400","73","H,,S","88",",,W","52",",,W",,,"    0",",,W","  350",",,W","  350",",,W",,,,,"12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.2236","-80.9552","221.9","2017-05-16","4.92",",,W",,,,,,,"0.00",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400","77","H,,S","88",",,W","62",",,W",,,,,"  200",",,W","   90",",,W",,,,,"12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,
